Date,Close
7/24/2015 16:00:00,17.69
7/27/2015 16:00:00,16.87
7/28/2015 16:00:00,17.65
7/29/2015 16:00:00,17.59
7/30/2015 16:00:00,17.79
7/31/2015 16:00:00,17.74
8/3/2015 16:00:00,17.33
8/4/2015 16:00:00,17.75
8/5/2015 16:00:00,18.01
8/6/2015 16:00:00,16.41
8/7/2015 16:00:00,16.17
8/10/2015 16:00:00,16.08
8/11/2015 16:00:00,15.82
8/12/2015 16:00:00,15.88
8/13/2015 16:00:00,16.17
8/14/2015 16:00:00,16.21
8/17/2015 16:00:00,17
8/18/2015 16:00:00,17.38
8/19/2015 16:00:00,17.02
8/20/2015 16:00:00,16.15
8/21/2015 16:00:00,15.38
8/24/2015 16:00:00,14.59
8/25/2015 16:00:00,14.67
8/26/2015 16:00:00,14.99
8/27/2015 16:00:00,16.2
8/28/2015 16:00:00,16.57
8/31/2015 16:00:00,16.6
9/1/2015 16:00:00,15.91
9/2/2015 16:00:00,16.51
9/3/2015 16:00:00,16.37
9/4/2015 16:00:00,16.13
9/8/2015 16:00:00,16.54
9/9/2015 16:00:00,16.59
9/10/2015 16:00:00,16.57
9/11/2015 16:00:00,16.68
9/14/2015 16:00:00,16.88
9/15/2015 16:00:00,16.9
9/16/2015 16:00:00,17.48
9/17/2015 16:00:00,17.47
9/18/2015 16:00:00,17.37
9/21/2015 16:00:00,17.61
9/22/2015 16:00:00,17.4
9/23/2015 16:00:00,17.4
9/24/2015 16:00:00,17.54
9/25/2015 16:00:00,17.13
9/28/2015 16:00:00,16.56
9/29/2015 16:00:00,16.44
9/30/2015 16:00:00,16.56
10/1/2015 16:00:00,15.99
10/2/2015 16:00:00,16.5
10/5/2015 16:00:00,16.41
10/6/2015 16:00:00,16.1
10/7/2015 16:00:00,15.46
10/8/2015 16:00:00,15.11
10/9/2015 16:00:00,14.71
10/12/2015 16:00:00,14.37
10/13/2015 16:00:00,14.62
10/14/2015 16:00:00,14.46
10/15/2015 16:00:00,14.75
10/16/2015 16:00:00,15.13
10/19/2015 16:00:00,15.21
10/20/2015 16:00:00,14.2
10/21/2015 16:00:00,14.01
10/22/2015 16:00:00,14.11
10/23/2015 16:00:00,13.94
10/26/2015 16:00:00,14.35
10/27/2015 16:00:00,14.02
10/28/2015 16:00:00,14.2
10/29/2015 16:00:00,14.11
10/30/2015 16:00:00,13.8
11/2/2015 16:00:00,14.25
11/3/2015 16:00:00,13.89
11/4/2015 16:00:00,15.44
11/5/2015 16:00:00,15.45
11/6/2015 16:00:00,15.49
11/9/2015 16:00:00,15.02
11/10/2015 16:00:00,14.43
11/11/2015 16:00:00,14.61
11/12/2015 16:00:00,14.2
11/13/2015 16:00:00,13.81
11/16/2015 16:00:00,14.29
11/17/2015 16:00:00,14.27
11/18/2015 16:00:00,14.74
11/19/2015 16:00:00,14.79
11/20/2015 16:00:00,14.67
11/23/2015 16:00:00,14.52
11/24/2015 16:00:00,14.55
11/25/2015 16:00:00,15.31
11/27/2015 16:00:00,15.44
11/30/2015 16:00:00,15.35
12/1/2015 16:00:00,15.81
12/2/2015 16:00:00,15.47
12/3/2015 16:00:00,15.51
12/4/2015 16:00:00,15.36
12/7/2015 16:00:00,15.41
12/8/2015 16:00:00,15.11
12/9/2015 16:00:00,14.97
12/10/2015 16:00:00,15.14
12/11/2015 16:00:00,14.47
12/14/2015 16:00:00,14.57
12/15/2015 16:00:00,14.74
12/16/2015 16:00:00,15.63
12/17/2015 16:00:00,15.56
12/18/2015 16:00:00,15.36
12/21/2015 16:00:00,15.5
12/22/2015 16:00:00,15.33
12/23/2015 16:00:00,15.31
12/24/2015 16:00:00,15.37
12/28/2015 16:00:00,15.26
12/29/2015 16:00:00,15.81
12/30/2015 16:00:00,15.87
12/31/2015 16:00:00,16
1/4/2016 16:00:00,14.89
1/5/2016 16:00:00,14.9
1/6/2016 16:00:00,14.6
1/7/2016 16:00:00,14.38
1/8/2016 16:00:00,14.07
1/11/2016 16:00:00,13.86
1/12/2016 16:00:00,14
1/13/2016 16:00:00,13.35
1/14/2016 16:00:00,13.75
1/15/2016 16:00:00,13.67
1/19/2016 16:00:00,13.65
1/20/2016 16:00:00,13.25
1/21/2016 16:00:00,13.33
1/22/2016 16:00:00,13.5
1/25/2016 16:00:00,13.09
1/26/2016 16:00:00,12.9
1/27/2016 16:00:00,12.54
1/28/2016 16:00:00,12.65
1/29/2016 16:00:00,12.75
2/1/2016 16:00:00,13.13
2/2/2016 16:00:00,12.19
2/3/2016 16:00:00,11.57
2/4/2016 16:00:00,11.69
2/5/2016 16:00:00,10.84
2/8/2016 16:00:00,9.87
2/9/2016 16:00:00,9.88
2/10/2016 16:00:00,9.58
2/11/2016 16:00:00,10.03
2/12/2016 16:00:00,10.07
2/16/2016 16:00:00,10.34
2/17/2016 16:00:00,11.25
2/18/2016 16:00:00,11.12
2/19/2016 16:00:00,11.11
2/22/2016 16:00:00,11.85
2/23/2016 16:00:00,11.81
2/24/2016 16:00:00,11.93
2/25/2016 16:00:00,12.5
2/26/2016 16:00:00,12.69
2/29/2016 16:00:00,12.8
3/1/2016 16:00:00,12.42
3/2/2016 16:00:00,12.56
3/3/2016 16:00:00,13.05
3/4/2016 16:00:00,13.4
3/7/2016 16:00:00,13.69
3/8/2016 16:00:00,13.51
3/9/2016 16:00:00,13.91
3/10/2016 16:00:00,13.68
3/11/2016 16:00:00,13.83
3/14/2016 16:00:00,14.34
3/15/2016 16:00:00,14.56
3/16/2016 16:00:00,14.8
3/17/2016 16:00:00,15.09
3/18/2016 16:00:00,15.52
3/21/2016 16:00:00,15.89
3/22/2016 16:00:00,15.62
3/23/2016 16:00:00,14.84
3/24/2016 16:00:00,15.18
3/28/2016 16:00:00,15.35
3/29/2016 16:00:00,15.34
3/30/2016 16:00:00,15.13
3/31/2016 16:00:00,15.32
4/1/2016 16:00:00,15.84
4/4/2016 16:00:00,16.47
4/5/2016 16:00:00,17.03
4/6/2016 16:00:00,17.69
4/7/2016 16:00:00,17.15
4/8/2016 16:00:00,16.67
4/11/2016 16:00:00,16.66
4/12/2016 16:00:00,16.52
4/13/2016 16:00:00,16.97
4/14/2016 16:00:00,16.79
4/15/2016 16:00:00,16.97
4/18/2016 16:00:00,16.93
4/19/2016 16:00:00,16.49
4/20/2016 16:00:00,16.66
4/21/2016 16:00:00,16.55
4/22/2016 16:00:00,16.92
4/25/2016 16:00:00,16.79
4/26/2016 16:00:00,16.92
4/27/2016 16:00:00,16.76
4/28/2016 16:00:00,16.51
4/29/2016 16:00:00,16.05
5/2/2016 16:00:00,16.12
5/3/2016 16:00:00,15.49
5/4/2016 16:00:00,14.84
5/5/2016 16:00:00,14.1
5/6/2016 16:00:00,14.33
5/9/2016 16:00:00,13.93
5/10/2016 16:00:00,13.91
5/11/2016 16:00:00,13.93
5/12/2016 16:00:00,13.82
5/13/2016 16:00:00,13.84
5/16/2016 16:00:00,13.89
5/17/2016 16:00:00,13.64
5/18/2016 16:00:00,14.08
5/19/2016 16:00:00,14.35
5/20/2016 16:00:00,14.69
5/23/2016 16:00:00,14.41
5/24/2016 16:00:00,14.53
5/25/2016 16:00:00,14.64
5/26/2016 16:00:00,15.01
5/27/2016 16:00:00,14.87
5/31/2016 16:00:00,14.88
6/1/2016 16:00:00,14.64
6/2/2016 16:00:00,14.6
6/3/2016 16:00:00,14.6
6/6/2016 16:00:00,14.71
6/7/2016 16:00:00,15.49
6/8/2016 16:00:00,15.7
6/9/2016 16:00:00,15.29
6/10/2016 16:00:00,14.59
6/13/2016 16:00:00,14.52
6/14/2016 16:00:00,14.33
6/15/2016 16:00:00,14.51
6/16/2016 16:00:00,14.53
6/17/2016 16:00:00,14.36
6/20/2016 16:00:00,14.65
6/21/2016 16:00:00,14.64
6/22/2016 16:00:00,13.11
6/23/2016 16:00:00,13.09
6/24/2016 16:00:00,12.88
6/27/2016 16:00:00,13.24
6/28/2016 16:00:00,13.45
6/29/2016 16:00:00,14.01
6/30/2016 16:00:00,14.15
7/1/2016 16:00:00,14.43
7/5/2016 16:00:00,14.27
7/6/2016 16:00:00,14.3
7/7/2016 16:00:00,14.4
7/8/2016 16:00:00,14.45
7/11/2016 16:00:00,14.99
7/12/2016 16:00:00,14.98
7/13/2016 16:00:00,14.84
7/14/2016 16:00:00,14.77
7/15/2016 16:00:00,14.69
7/18/2016 16:00:00,15.08
7/19/2016 16:00:00,15.02
7/20/2016 16:00:00,15.22
7/21/2016 16:00:00,14.7
7/22/2016 16:00:00,14.82
7/25/2016 16:00:00,15.33
7/26/2016 16:00:00,15.3
7/27/2016 16:00:00,15.23
7/28/2016 16:00:00,15.37
7/29/2016 16:00:00,15.65
8/1/2016 16:00:00,15.33
8/2/2016 16:00:00,15.15
8/3/2016 16:00:00,15.05
8/4/2016 16:00:00,15.37
8/5/2016 16:00:00,15.34
8/8/2016 16:00:00,15.08
8/9/2016 16:00:00,15.27
8/10/2016 16:00:00,15.04
8/11/2016 16:00:00,14.99
8/12/2016 16:00:00,15.04
8/15/2016 16:00:00,15.04
8/16/2016 16:00:00,14.91
8/17/2016 16:00:00,14.88
8/18/2016 16:00:00,14.9
8/19/2016 16:00:00,15
8/22/2016 16:00:00,14.86
8/23/2016 16:00:00,14.99
8/24/2016 16:00:00,14.84
8/25/2016 16:00:00,14.73
8/26/2016 16:00:00,14.67
8/29/2016 16:00:00,14.35
8/30/2016 16:00:00,14.09
8/31/2016 16:00:00,14.13
9/1/2016 16:00:00,13.38
9/2/2016 16:00:00,13.19
9/6/2016 16:00:00,13.52
9/7/2016 16:00:00,13.45
9/8/2016 16:00:00,13.16
9/9/2016 16:00:00,12.96
9/12/2016 16:00:00,13.22
9/13/2016 16:00:00,13.07
9/14/2016 16:00:00,13.09
9/15/2016 16:00:00,13.36
9/16/2016 16:00:00,13.69
9/19/2016 16:00:00,13.76
9/20/2016 16:00:00,13.64
9/21/2016 16:00:00,13.68
9/22/2016 16:00:00,13.76
9/23/2016 16:00:00,13.83
9/26/2016 16:00:00,13.93
9/27/2016 16:00:00,13.72
9/28/2016 16:00:00,13.75
9/29/2016 16:00:00,13.38
9/30/2016 16:00:00,13.6
10/3/2016 16:00:00,14.25
10/4/2016 16:00:00,14.09
10/5/2016 16:00:00,13.9
10/6/2016 16:00:00,13.4
10/7/2016 16:00:00,13.11
10/10/2016 16:00:00,13.4
10/11/2016 16:00:00,13.34
10/12/2016 16:00:00,13.43
10/13/2016 16:00:00,13.35
10/14/2016 16:00:00,13.1
10/17/2016 16:00:00,12.93
10/18/2016 16:00:00,13.27
10/19/2016 16:00:00,13.57
10/20/2016 16:00:00,13.27
10/21/2016 16:00:00,13.34
10/24/2016 16:00:00,13.52
10/25/2016 16:00:00,13.49
10/26/2016 16:00:00,13.48
10/27/2016 16:00:00,13.6
10/28/2016 16:00:00,13.33
10/31/2016 16:00:00,13.18
11/1/2016 16:00:00,12.72
11/2/2016 16:00:00,12.53
11/3/2016 16:00:00,12.49
11/4/2016 16:00:00,12.7
11/7/2016 16:00:00,12.88
11/8/2016 16:00:00,13
11/9/2016 16:00:00,12.67
11/10/2016 16:00:00,12.36
11/11/2016 16:00:00,12.57
11/14/2016 16:00:00,12.1
11/15/2016 16:00:00,12.25
11/16/2016 16:00:00,12.26
11/17/2016 16:00:00,12.58
11/18/2016 16:00:00,12.33
11/21/2016 16:00:00,12.3
11/22/2016 16:00:00,12.74
11/23/2016 16:00:00,12.88
11/25/2016 16:00:00,13.11
11/28/2016 16:00:00,13.07
11/29/2016 16:00:00,12.64
11/30/2016 16:00:00,12.63
12/1/2016 16:00:00,12.13
12/2/2016 16:00:00,12.1
12/5/2016 16:00:00,12.45
12/6/2016 16:00:00,12.39
12/7/2016 16:00:00,12.88
12/8/2016 16:00:00,12.82
12/9/2016 16:00:00,12.81
12/12/2016 16:00:00,12.83
12/13/2016 16:00:00,13.21
12/14/2016 16:00:00,13.25
12/15/2016 16:00:00,13.17
12/16/2016 16:00:00,13.5
12/19/2016 16:00:00,13.52
12/20/2016 16:00:00,13.92
12/21/2016 16:00:00,13.85
12/22/2016 16:00:00,13.9
12/23/2016 16:00:00,14.22
12/27/2016 16:00:00,14.64
12/28/2016 16:00:00,14.65
12/29/2016 16:00:00,14.31
12/30/2016 16:00:00,14.25
1/3/2017 16:00:00,14.47
1/4/2017 16:00:00,15.13
1/5/2017 16:00:00,15.12
1/6/2017 16:00:00,15.27
1/9/2017 16:00:00,15.42
1/10/2017 16:00:00,15.32
1/11/2017 16:00:00,15.32
1/12/2017 16:00:00,15.31
1/13/2017 16:00:00,15.85
1/17/2017 16:00:00,15.71
1/18/2017 16:00:00,15.89
1/19/2017 16:00:00,16.25
1/20/2017 16:00:00,16.32
1/23/2017 16:00:00,16.59
1/24/2017 16:00:00,16.97
1/25/2017 16:00:00,16.96
1/26/2017 16:00:00,16.83
1/27/2017 16:00:00,16.86
1/30/2017 16:00:00,16.71
1/31/2017 16:00:00,16.8
2/1/2017 16:00:00,16.62
2/2/2017 16:00:00,16.77
2/3/2017 16:00:00,16.76
2/6/2017 16:00:00,17.18
2/7/2017 16:00:00,17.17
2/8/2017 16:00:00,17.47
2/9/2017 16:00:00,17.95
2/10/2017 16:00:00,17.95
2/13/2017 16:00:00,18.71
2/14/2017 16:00:00,18.73
2/15/2017 16:00:00,18.65
2/16/2017 16:00:00,17.93
2/17/2017 16:00:00,18.15
2/21/2017 16:00:00,18.49
2/22/2017 16:00:00,18.23
2/23/2017 16:00:00,17.07
2/24/2017 16:00:00,17.13
2/27/2017 16:00:00,16.42
2/28/2017 16:00:00,16.67
3/1/2017 16:00:00,16.67
3/2/2017 16:00:00,16.7
3/3/2017 16:00:00,16.77
3/6/2017 16:00:00,16.75
3/7/2017 16:00:00,16.57
3/8/2017 16:00:00,16.46
3/9/2017 16:00:00,16.33
3/10/2017 16:00:00,16.25
3/13/2017 16:00:00,16.41
3/14/2017 16:00:00,17.2
3/15/2017 16:00:00,17.05
3/16/2017 16:00:00,17.47
3/17/2017 16:00:00,17.43
3/20/2017 16:00:00,17.46
3/21/2017 16:00:00,16.71
3/22/2017 16:00:00,17
3/23/2017 16:00:00,16.99
3/24/2017 16:00:00,17.54
3/27/2017 16:00:00,18.01
3/28/2017 16:00:00,18.5
3/29/2017 16:00:00,18.49
3/30/2017 16:00:00,18.53
3/31/2017 16:00:00,18.55
4/3/2017 16:00:00,19.9
4/4/2017 16:00:00,20.25
4/5/2017 16:00:00,19.67
4/6/2017 16:00:00,19.91
4/7/2017 16:00:00,20.17
4/10/2017 16:00:00,20.83
4/11/2017 16:00:00,20.58
4/12/2017 16:00:00,19.79
4/13/2017 16:00:00,20.27
4/17/2017 16:00:00,20.1
4/18/2017 16:00:00,20.02
4/19/2017 16:00:00,20.37
4/20/2017 16:00:00,20.17
4/21/2017 16:00:00,20.37
4/24/2017 16:00:00,20.54
4/25/2017 16:00:00,20.92
4/26/2017 16:00:00,20.68
4/27/2017 16:00:00,20.58
4/28/2017 16:00:00,20.94
5/1/2017 16:00:00,21.52
5/2/2017 16:00:00,21.26
5/3/2017 16:00:00,20.73
5/4/2017 16:00:00,19.7
5/5/2017 16:00:00,20.56
5/8/2017 16:00:00,20.48
5/9/2017 16:00:00,21.42
5/10/2017 16:00:00,21.68
5/11/2017 16:00:00,21.54
5/12/2017 16:00:00,21.65
5/15/2017 16:00:00,21.06
5/16/2017 16:00:00,21.13
5/17/2017 16:00:00,20.41
5/18/2017 16:00:00,20.87
5/19/2017 16:00:00,20.72
5/22/2017 16:00:00,20.69
5/23/2017 16:00:00,20.26
5/24/2017 16:00:00,20.68
5/25/2017 16:00:00,21.12
5/26/2017 16:00:00,21.68
5/30/2017 16:00:00,22.34
5/31/2017 16:00:00,22.73
6/1/2017 16:00:00,22.69
6/2/2017 16:00:00,22.66
6/5/2017 16:00:00,23.15
6/6/2017 16:00:00,23.52
6/7/2017 16:00:00,23.98
6/8/2017 16:00:00,24.67
6/9/2017 16:00:00,23.82
6/12/2017 16:00:00,23.93
6/13/2017 16:00:00,25.06
6/14/2017 16:00:00,25.38
6/15/2017 16:00:00,25.02
6/16/2017 16:00:00,24.76
6/19/2017 16:00:00,24.65
6/20/2017 16:00:00,24.82
6/21/2017 16:00:00,25.09
6/22/2017 16:00:00,25.51
6/23/2017 16:00:00,25.56
6/26/2017 16:00:00,25.17
6/27/2017 16:00:00,24.16
6/28/2017 16:00:00,24.75
6/29/2017 16:00:00,24.05
6/30/2017 16:00:00,24.11
7/3/2017 16:00:00,23.51
7/5/2017 16:00:00,21.81
7/6/2017 16:00:00,20.59
7/7/2017 16:00:00,20.88
7/10/2017 16:00:00,21.07
7/11/2017 16:00:00,21.81
7/12/2017 16:00:00,21.97
7/13/2017 16:00:00,21.56
7/14/2017 16:00:00,21.85
7/17/2017 16:00:00,21.3
7/18/2017 16:00:00,21.88
7/19/2017 16:00:00,21.68
7/20/2017 16:00:00,21.99
7/21/2017 16:00:00,21.89
7/24/2017 16:00:00,22.83
7/25/2017 16:00:00,22.64
7/26/2017 16:00:00,22.92
7/27/2017 16:00:00,22.3
7/28/2017 16:00:00,22.34
7/31/2017 16:00:00,21.56
8/1/2017 16:00:00,21.3
8/2/2017 16:00:00,21.73
8/3/2017 16:00:00,23.14
8/4/2017 16:00:00,23.79
8/7/2017 16:00:00,23.68
8/8/2017 16:00:00,24.35
8/9/2017 16:00:00,24.24
8/10/2017 16:00:00,23.69
8/11/2017 16:00:00,23.86
8/14/2017 16:00:00,24.25
8/15/2017 16:00:00,24.16
8/16/2017 16:00:00,24.19
8/17/2017 16:00:00,23.46
8/18/2017 16:00:00,23.16
8/21/2017 16:00:00,22.52
8/22/2017 16:00:00,22.76
8/23/2017 16:00:00,23.52
8/24/2017 16:00:00,23.53
8/25/2017 16:00:00,23.2
8/28/2017 16:00:00,23.04
8/29/2017 16:00:00,23.16
8/30/2017 16:00:00,23.55
8/31/2017 16:00:00,23.73
9/1/2017 16:00:00,23.69
9/5/2017 16:00:00,23.31
9/6/2017 16:00:00,22.97
9/7/2017 16:00:00,23.37
9/8/2017 16:00:00,22.89
9/11/2017 16:00:00,24.25
9/12/2017 16:00:00,24.18
9/13/2017 16:00:00,24.42
9/14/2017 16:00:00,25.18
9/15/2017 16:00:00,25.32
9/18/2017 16:00:00,25.67
9/19/2017 16:00:00,25.01
9/20/2017 16:00:00,24.93
9/21/2017 16:00:00,24.43
9/22/2017 16:00:00,23.41
9/25/2017 16:00:00,23
9/26/2017 16:00:00,23.02
9/27/2017 16:00:00,22.73
9/28/2017 16:00:00,22.64
9/29/2017 16:00:00,22.74
10/2/2017 16:00:00,22.77
10/3/2017 16:00:00,23.21
10/4/2017 16:00:00,23.67
10/5/2017 16:00:00,23.69
10/6/2017 16:00:00,23.79
10/9/2017 16:00:00,22.86
10/10/2017 16:00:00,23.71
10/11/2017 16:00:00,23.64
10/12/2017 16:00:00,23.71
10/13/2017 16:00:00,23.7
10/16/2017 16:00:00,23.37
10/17/2017 16:00:00,23.72
10/18/2017 16:00:00,23.98
10/19/2017 16:00:00,23.45
10/20/2017 16:00:00,23.01
10/23/2017 16:00:00,22.47
10/24/2017 16:00:00,22.49
10/25/2017 16:00:00,21.72
10/26/2017 16:00:00,21.74
10/27/2017 16:00:00,21.39
10/30/2017 16:00:00,21.34
10/31/2017 16:00:00,22.1
11/1/2017 16:00:00,21.41
11/2/2017 16:00:00,19.95
11/3/2017 16:00:00,20.41
11/6/2017 16:00:00,20.19
11/7/2017 16:00:00,20.4
11/8/2017 16:00:00,20.29
11/9/2017 16:00:00,20.2
11/10/2017 16:00:00,20.2
11/13/2017 16:00:00,21.03
11/14/2017 16:00:00,20.58
11/15/2017 16:00:00,20.75
11/16/2017 16:00:00,20.83
11/17/2017 16:00:00,21
11/20/2017 16:00:00,20.58
11/21/2017 16:00:00,21.19
11/22/2017 16:00:00,20.84
11/24/2017 13:00:00,21.04
11/27/2017 16:00:00,21.12
11/28/2017 16:00:00,21.17
11/29/2017 16:00:00,20.5
11/30/2017 16:00:00,20.59
12/1/2017 16:00:00,20.44
12/4/2017 16:00:00,20.35
12/5/2017 16:00:00,20.25
12/6/2017 16:00:00,20.88
12/7/2017 16:00:00,20.75
12/8/2017 16:00:00,21.01
12/11/2017 16:00:00,21.93
12/12/2017 16:00:00,22.74
12/13/2017 16:00:00,22.6
12/14/2017 16:00:00,22.53
12/15/2017 16:00:00,22.9
12/18/2017 16:00:00,22.59
12/19/2017 16:00:00,22.07
12/20/2017 16:00:00,21.93
12/21/2017 16:00:00,22.11
12/22/2017 16:00:00,21.68
12/26/2017 16:00:00,21.15
12/27/2017 16:00:00,20.78
12/28/2017 16:00:00,21.02
12/29/2017 16:00:00,20.76
1/2/2018 16:00:00,21.37
1/3/2018 16:00:00,21.15
1/4/2018 16:00:00,20.97
1/5/2018 16:00:00,21.11
1/8/2018 16:00:00,22.43
1/9/2018 16:00:00,22.25
1/10/2018 16:00:00,22.32
1/11/2018 16:00:00,22.53
1/12/2018 16:00:00,22.41
1/16/2018 16:00:00,22.67
1/17/2018 16:00:00,23.14
1/18/2018 16:00:00,22.97
1/19/2018 16:00:00,23.33
1/22/2018 16:00:00,23.44
1/23/2018 16:00:00,23.52
1/24/2018 16:00:00,23.06
1/25/2018 16:00:00,22.51
1/26/2018 16:00:00,22.86
1/29/2018 16:00:00,23.3
1/30/2018 16:00:00,23.05
1/31/2018 16:00:00,23.62
2/1/2018 16:00:00,23.28
2/2/2018 16:00:00,22.92
2/5/2018 16:00:00,22.21
2/6/2018 16:00:00,22.26
2/7/2018 16:00:00,23
2/8/2018 16:00:00,21.02
2/9/2018 16:00:00,20.69
2/12/2018 16:00:00,21.05
2/13/2018 16:00:00,21.58
2/14/2018 16:00:00,21.49
2/15/2018 16:00:00,22.27
2/16/2018 16:00:00,22.37
2/20/2018 16:00:00,22.32
2/21/2018 16:00:00,22.22
2/22/2018 16:00:00,23.08
2/23/2018 16:00:00,23.47
2/26/2018 16:00:00,23.83
2/27/2018 16:00:00,23.4
2/28/2018 16:00:00,22.87
3/1/2018 16:00:00,22.06
3/2/2018 16:00:00,22.34
3/5/2018 16:00:00,22.22
3/6/2018 16:00:00,21.88
3/7/2018 16:00:00,22.15
3/8/2018 16:00:00,21.94
3/9/2018 16:00:00,21.81
3/12/2018 16:00:00,23.03
3/13/2018 16:00:00,22.79
3/14/2018 16:00:00,21.78
3/15/2018 16:00:00,21.71
3/16/2018 16:00:00,21.42
3/19/2018 16:00:00,20.9
3/20/2018 16:00:00,20.7
3/21/2018 16:00:00,21.1
3/22/2018 16:00:00,20.61
3/23/2018 16:00:00,20.1
3/26/2018 16:00:00,20.28
3/27/2018 16:00:00,18.61
3/28/2018 16:00:00,17.19
3/29/2018 16:00:00,17.74
4/2/2018 16:00:00,16.83
4/3/2018 16:00:00,17.84
4/4/2018 16:00:00,19.13
4/5/2018 16:00:00,20.38
4/6/2018 16:00:00,19.95
4/9/2018 16:00:00,19.31
4/10/2018 16:00:00,20.31
4/11/2018 16:00:00,20.06
4/12/2018 16:00:00,19.61
4/13/2018 16:00:00,20.02
4/16/2018 16:00:00,19.41
4/17/2018 16:00:00,19.41
4/18/2018 16:00:00,19.56
4/19/2018 16:00:00,20.01
4/20/2018 16:00:00,19.35
4/23/2018 16:00:00,18.89
4/24/2018 16:00:00,18.9
4/25/2018 16:00:00,18.71
4/26/2018 16:00:00,19.03
4/27/2018 16:00:00,19.61
4/30/2018 16:00:00,19.59
5/1/2018 16:00:00,19.99
5/2/2018 16:00:00,20.08
5/3/2018 16:00:00,18.96
5/4/2018 16:00:00,19.61
5/7/2018 16:00:00,20.18
5/8/2018 16:00:00,20.13
5/9/2018 16:00:00,20.46
5/10/2018 16:00:00,20.33
5/11/2018 16:00:00,20.07
5/14/2018 16:00:00,19.46
5/15/2018 16:00:00,18.95
5/16/2018 16:00:00,19.1
5/17/2018 16:00:00,18.97
5/18/2018 16:00:00,18.97
5/21/2018 16:00:00,18.97
5/22/2018 16:00:00,18.33
5/23/2018 16:00:00,18.6
5/24/2018 16:00:00,18.52
5/25/2018 16:00:00,18.59
5/29/2018 16:00:00,18.92
5/30/2018 16:00:00,19.45
5/31/2018 16:00:00,19.45
6/1/2018 16:00:00,19.45
6/4/2018 16:00:00,19.78
6/5/2018 16:00:00,19.41
6/6/2018 16:00:00,21.3
